,date,real,usd,region
500,1999-08-06 00:00:00,"18,16","9,84",brazil
501,1999-08-09 00:00:00,"18,14","9,73",brazil
502,1999-08-10 00:00:00,"18,73","10,04",brazil
503,1999-08-11 00:00:00,"18,59",10,brazil
504,1999-08-12 00:00:00,"17,5","9,37",brazil
505,1999-08-13 00:00:00,"17,49","9,33",brazil
506,1999-08-16 00:00:00,"17,93","9,52",brazil
507,1999-08-17 00:00:00,"18,76","9,99",brazil
508,1999-08-18 00:00:00,"18,83","9,88",brazil
509,1999-08-19 00:00:00,"19,39","10,01",brazil
510,1999-08-20 00:00:00,"19,65","10,26",brazil
511,1999-08-23 00:00:00,"18,67","9,97",brazil
512,1999-08-24 00:00:00,"19,12","9,97",brazil
513,1999-08-25 00:00:00,"19,29","9,94",brazil
514,1999-08-26 00:00:00,"19,14","9,98",brazil
515,1999-08-27 00:00:00,"19,23","9,9",brazil
516,1999-08-30 00:00:00,"19,32","10,02",brazil
517,1999-08-31 00:00:00,"19,6","10,21",brazil
518,1999-09-01 00:00:00,"19,83","10,27",brazil
519,1999-09-02 00:00:00,"20,01","10,43",brazil
520,1999-09-03 00:00:00,"20,3","10,6",brazil
521,1999-09-06 00:00:00,"20,29","10,65",brazil
522,1999-09-08 00:00:00,"20,97","11,13",brazil
523,1999-09-09 00:00:00,"20,99","11,21",brazil
524,1999-09-10 00:00:00,"20,99","11,2",brazil
525,1999-09-13 00:00:00,"21,22","11,21",brazil
526,1999-09-14 00:00:00,"21,26","11,31",brazil
527,1999-09-15 00:00:00,"20,84","11,09",brazil
528,1999-09-16 00:00:00,"20,78","11,04",brazil
529,1999-09-17 00:00:00,"20,88","11,12",brazil
530,1999-09-20 00:00:00,"20,77","11,09",brazil
531,1999-09-21 00:00:00,"20,85","11,07",brazil
532,1999-09-22 00:00:00,"20,65","10,91",brazil
533,1999-09-23 00:00:00,"20,64","10,85",brazil
534,1999-09-24 00:00:00,"20,64","10,79",brazil
535,1999-09-27 00:00:00,"20,77","10,79",brazil
536,1999-09-28 00:00:00,"20,95","10,85",brazil
537,1999-09-29 00:00:00,"20,94","10,88",brazil
538,1999-09-30 00:00:00,"20,95","10,78",brazil
539,1999-10-01 00:00:00,"21,1","10,89",brazil
540,1999-10-04 00:00:00,"21,03","10,83",brazil
541,1999-10-05 00:00:00,"21,02","10,77",brazil
542,1999-10-06 00:00:00,"21,34","10,92",brazil
543,1999-10-07 00:00:00,"21,24","10,97",brazil
544,1999-10-08 00:00:00,"22,1","11,29",brazil
545,1999-10-11 00:00:00,"22,12","11,34",brazil
546,1999-10-13 00:00:00,"22,37","11,42",brazil
547,1999-10-14 00:00:00,"22,42","11,39",brazil
548,1999-10-15 00:00:00,"22,39","11,32",brazil
549,1999-10-18 00:00:00,"22,44","11,23",brazil
550,1999-10-19 00:00:00,"22,5","11,23",brazil
551,1999-10-20 00:00:00,"22,5","11,3",brazil
552,1999-10-21 00:00:00,"22,4","11,26",brazil
553,1999-10-22 00:00:00,"22,26","11,28",brazil
554,1999-10-25 00:00:00,"22,07","11,12",brazil
555,1999-10-26 00:00:00,"21,95",11,brazil
556,1999-10-27 00:00:00,"21,87","10,99",brazil
557,1999-10-28 00:00:00,"21,78","11,03",brazil
558,1999-10-29 00:00:00,"21,59","11,08",brazil
559,1999-11-01 00:00:00,"21,46","11,05",brazil
560,1999-11-03 00:00:00,"21,3","10,96",brazil
561,1999-11-04 00:00:00,"21,08","10,97",brazil
562,1999-11-05 00:00:00,"21,07","10,97",brazil
563,1999-11-08 00:00:00,"21,07","10,92",brazil
564,1999-11-09 00:00:00,"21,1","10,9",brazil
565,1999-11-10 00:00:00,"20,79","10,77",brazil
566,1999-11-11 00:00:00,"20,78","10,74",brazil
567,1999-11-12 00:00:00,"20,71","10,7",brazil
568,1999-11-16 00:00:00,"20,56","10,63",brazil
569,1999-11-17 00:00:00,"20,62","10,68",brazil
570,1999-11-18 00:00:00,"20,58","10,66",brazil
571,1999-11-19 00:00:00,"20,57","10,64",brazil
572,1999-11-22 00:00:00,"20,54","10,62",brazil
573,1999-11-23 00:00:00,"20,47","10,59",brazil
574,1999-11-24 00:00:00,"20,44","10,59",brazil
575,1999-11-25 00:00:00,"20,41","10,59",brazil
576,1999-11-26 00:00:00,"20,34","10,57",brazil
577,1999-11-29 00:00:00,"20,37","10,6",brazil
578,1999-11-30 00:00:00,"20,56","10,69",brazil
579,1999-12-01 00:00:00,"20,56","10,74",brazil
580,1999-12-02 00:00:00,"20,57","10,8",brazil
581,1999-12-03 00:00:00,"20,52","10,93",brazil
582,1999-12-06 00:00:00,"20,51","10,98",brazil
583,1999-12-07 00:00:00,"20,51","11,03",brazil
584,1999-12-08 00:00:00,"20,45","10,96",brazil
585,1999-12-09 00:00:00,"20,4","10,91",brazil
586,1999-12-10 00:00:00,"20,29","10,89",brazil
587,1999-12-13 00:00:00,"20,05","10,83",brazil
588,1999-12-14 00:00:00,"19,92","10,76",brazil
589,1999-12-15 00:00:00,"19,53","10,57",brazil
590,1999-12-16 00:00:00,"19,31","10,51",brazil
591,1999-12-17 00:00:00,"19,17","10,6",brazil
592,1999-12-20 00:00:00,"19,06","10,52",brazil
593,1999-12-21 00:00:00,"19,06","10,44",brazil
594,1999-12-22 00:00:00,"19,07","10,47",brazil
595,1999-12-23 00:00:00,"19,08","10,42",brazil
596,1999-12-27 00:00:00,"19,09","10,42",brazil
597,1999-12-28 00:00:00,"19,13","10,45",brazil
598,1999-12-29 00:00:00,"19,12","10,57",brazil
599,1999-12-30 00:00:00,"19,16","10,61",brazil
600,2000-01-03 00:00:00,"19,21","10,55",brazil
601,2000-01-04 00:00:00,"19,24","10,35",brazil
602,2000-01-05 00:00:00,"19,38","10,54",brazil
603,2000-01-06 00:00:00,"19,63","10,65",brazil
604,2000-01-07 00:00:00,"19,76","10,79",brazil
605,2000-01-10 00:00:00,"19,75","10,88",brazil
606,2000-01-11 00:00:00,"19,77","10,85",brazil
607,2000-01-12 00:00:00,"19,86","10,85",brazil
608,2000-01-13 00:00:00,"19,99","11,03",brazil
609,2000-01-14 00:00:00,"20,08","11,12",brazil
610,2000-01-17 00:00:00,"20,15","11,23",brazil
611,2000-01-18 00:00:00,"20,25","11,29",brazil
612,2000-01-19 00:00:00,"20,27","11,31",brazil
613,2000-01-20 00:00:00,"20,28","11,37",brazil
614,2000-01-21 00:00:00,"20,3","11,44",brazil
615,2000-01-24 00:00:00,"20,31","11,45",brazil
616,2000-01-26 00:00:00,"20,31","11,41",brazil
617,2000-01-27 00:00:00,"20,33","11,42",brazil
618,2000-01-28 00:00:00,"20,3","11,29",brazil
619,2000-01-31 00:00:00,"19,99","11,21",brazil
620,2000-02-01 00:00:00,"19,92","11,13",brazil
621,2000-02-02 00:00:00,"19,87","11,12",brazil
622,2000-02-03 00:00:00,"19,79","11,08",brazil
623,2000-02-04 00:00:00,"19,59","11,07",brazil
624,2000-02-07 00:00:00,"19,48",11,brazil
625,2000-02-08 00:00:00,"19,31","10,94",brazil
626,2000-02-09 00:00:00,"19,3","10,92",brazil
627,2000-02-10 00:00:00,"19,42",11,brazil
628,2000-02-11 00:00:00,"19,37","10,94",brazil
629,2000-02-14 00:00:00,"19,36","10,92",brazil
630,2000-02-15 00:00:00,"19,33","10,86",brazil
631,2000-02-16 00:00:00,"19,19","10,82",brazil
632,2000-02-17 00:00:00,"19,22","10,83",brazil
633,2000-02-18 00:00:00,"19,17","10,78",brazil
634,2000-02-21 00:00:00,"19,16","10,77",brazil
635,2000-02-22 00:00:00,"19,2","10,74",brazil
636,2000-02-23 00:00:00,"19,08","10,69",brazil
637,2000-02-24 00:00:00,"19,08","10,73",brazil
638,2000-02-25 00:00:00,"18,76","10,59",brazil
639,2000-02-28 00:00:00,"18,8","10,57",brazil
640,2000-02-29 00:00:00,"18,91","10,69",brazil
641,2000-03-01 00:00:00,"18,85","10,68",brazil
642,2000-03-02 00:00:00,"18,82","10,71",brazil
643,2000-03-03 00:00:00,"18,55","10,62",brazil
644,2000-03-08 00:00:00,"18,38","10,54",brazil
645,2000-03-09 00:00:00,"18,29","10,51",brazil
646,2000-03-10 00:00:00,"18,08","10,36",brazil
647,2000-03-13 00:00:00,"17,98","10,3",brazil
648,2000-03-14 00:00:00,"18,18","10,46",brazil
649,2000-03-15 00:00:00,"18,12","10,41",brazil
650,2000-03-16 00:00:00,"18,34","10,55",brazil
651,2000-03-17 00:00:00,"18,64","10,71",brazil
652,2000-03-20 00:00:00,"18,22","10,48",brazil
653,2000-03-21 00:00:00,"18,04","10,38",brazil
654,2000-03-22 00:00:00,"18,06","10,44",brazil
655,2000-03-23 00:00:00,"17,82","10,36",brazil
656,2000-03-24 00:00:00,"17,98","10,37",brazil
657,2000-03-27 00:00:00,"18,07","10,34",brazil
658,2000-03-28 00:00:00,"18,13","10,4",brazil
659,2000-03-29 00:00:00,"18,14","10,39",brazil
660,2000-03-30 00:00:00,"18,34","10,48",brazil
661,2000-03-31 00:00:00,"18,53","10,66",brazil
662,2000-04-03 00:00:00,"18,68","10,72",brazil
663,2000-04-04 00:00:00,"18,58","10,63",brazil
664,2000-04-05 00:00:00,"18,59","10,64",brazil
665,2000-04-06 00:00:00,"18,31","10,49",brazil
666,2000-04-07 00:00:00,"18,38","10,55",brazil
667,2000-04-10 00:00:00,"18,32","10,52",brazil
668,2000-04-11 00:00:00,"18,28","10,48",brazil
669,2000-04-12 00:00:00,"18,44","10,51",brazil
670,2000-04-13 00:00:00,"18,7","10,47",brazil
671,2000-04-14 00:00:00,"18,86","10,57",brazil
672,2000-04-17 00:00:00,"18,77","10,57",brazil
673,2000-04-18 00:00:00,"18,81","10,67",brazil
674,2000-04-19 00:00:00,"18,85","10,62",brazil
675,2000-04-20 00:00:00,"18,82","10,54",brazil
676,2000-04-24 00:00:00,"19,01","10,58",brazil
677,2000-04-25 00:00:00,"19,11","10,68",brazil
678,2000-04-26 00:00:00,"19,11","10,61",brazil
679,2000-04-27 00:00:00,"19,04","10,54",brazil
680,2000-04-28 00:00:00,"18,81","10,41",brazil
681,2000-05-02 00:00:00,"19,62","10,88",brazil
682,2000-05-03 00:00:00,"19,97","10,98",brazil
683,2000-05-04 00:00:00,"19,96","11,01",brazil
684,2000-05-05 00:00:00,"19,72","10,94",brazil
685,2000-05-08 00:00:00,"19,37","10,71",brazil
686,2000-05-09 00:00:00,"19,22","10,61",brazil
687,2000-05-10 00:00:00,"19,82","10,9",brazil
688,2000-05-11 00:00:00,"19,82","10,86",brazil
689,2000-05-12 00:00:00,"19,77","10,76",brazil
690,2000-05-15 00:00:00,"19,06","10,44",brazil
691,2000-05-16 00:00:00,"19,11","10,5",brazil
692,2000-05-17 00:00:00,"19,03","10,4",brazil
693,2000-05-18 00:00:00,"19,85","10,82",brazil
694,2000-05-19 00:00:00,"19,93","10,84",brazil
695,2000-05-22 00:00:00,"20,1","10,86",brazil
696,2000-05-23 00:00:00,"19,95","10,75",brazil
697,2000-05-24 00:00:00,"19,73","10,71",brazil
698,2000-05-25 00:00:00,"19,42","10,51",brazil
699,2000-05-26 00:00:00,"19,44","10,59",brazil
700,2000-05-29 00:00:00,"19,35","10,51",brazil
701,2000-05-30 00:00:00,"18,77","10,25",brazil
702,2000-05-31 00:00:00,"18,76","10,27",brazil
703,2000-06-01 00:00:00,"18,87","10,39",brazil
704,2000-06-02 00:00:00,"18,98","10,53",brazil
705,2000-06-05 00:00:00,"18,77","10,48",brazil
706,2000-06-06 00:00:00,"18,76","10,42",brazil
707,2000-06-07 00:00:00,"18,67","10,4",brazil
708,2000-06-08 00:00:00,"18,77","10,41",brazil
709,2000-06-09 00:00:00,"18,76","10,39",brazil
710,2000-06-12 00:00:00,"18,34","10,15",brazil
711,2000-06-13 00:00:00,"18,47","10,2",brazil
712,2000-06-14 00:00:00,"18,47","10,2",brazil
713,2000-06-15 00:00:00,"18,6","10,27",brazil
714,2000-06-16 00:00:00,"18,57","10,29",brazil
715,2000-06-19 00:00:00,"18,35","10,17",brazil
716,2000-06-20 00:00:00,"18,38","10,2",brazil
717,2000-06-21 00:00:00,"18,71","10,32",brazil
718,2000-06-23 00:00:00,"18,37","10,06",brazil
719,2000-06-26 00:00:00,"18,38","10,08",brazil
720,2000-06-27 00:00:00,"18,58","10,19",brazil
721,2000-06-28 00:00:00,"18,48","10,15",brazil
722,2000-06-29 00:00:00,"18,54","10,24",brazil
723,2000-06-30 00:00:00,"18,27","10,11",brazil
724,2000-07-03 00:00:00,"17,74","9,78",brazil
725,2000-07-04 00:00:00,"17,71","9,79",brazil
726,2000-07-05 00:00:00,"17,76","9,85",brazil
727,2000-07-06 00:00:00,"17,63","9,79",brazil
728,2000-07-07 00:00:00,"17,81","9,89",brazil
729,2000-07-10 00:00:00,"17,47","9,72",brazil
730,2000-07-11 00:00:00,"17,64","9,78",brazil
731,2000-07-12 00:00:00,"17,8","9,88",brazil
732,2000-07-13 00:00:00,"17,75","9,8",brazil
733,2000-07-14 00:00:00,"17,63","9,77",brazil
734,2000-07-17 00:00:00,"17,5","9,74",brazil
735,2000-07-18 00:00:00,"17,54","9,76",brazil
736,2000-07-19 00:00:00,"17,52","9,71",brazil
737,2000-07-20 00:00:00,"17,6","9,79",brazil
738,2000-07-21 00:00:00,"17,55","9,77",brazil
739,2000-07-24 00:00:00,"17,59","9,82",brazil
740,2000-07-25 00:00:00,"17,43","9,73",brazil
741,2000-07-26 00:00:00,"17,53","9,79",brazil
742,2000-07-27 00:00:00,"17,64","9,91",brazil
743,2000-07-28 00:00:00,"17,59","9,85",brazil
744,2000-07-31 00:00:00,"17,5","9,81",brazil
745,2000-08-01 00:00:00,"17,56","9,82",brazil
746,2000-08-02 00:00:00,"17,68","9,85",brazil
747,2000-08-03 00:00:00,"17,6","9,81",brazil
748,2000-08-04 00:00:00,"17,56","9,8",brazil
749,2000-08-07 00:00:00,"17,46","9,72",brazil
750,2000-08-08 00:00:00,"17,52","9,77",brazil
751,2000-08-09 00:00:00,"17,55","9,76",brazil
752,2000-08-10 00:00:00,"17,54","9,76",brazil
753,2000-08-11 00:00:00,"17,6","9,76",brazil
754,2000-08-14 00:00:00,"17,64","9,77",brazil
755,2000-08-15 00:00:00,"17,73","9,83",brazil
756,2000-08-16 00:00:00,"17,88","9,86",brazil
757,2000-08-17 00:00:00,"17,89","9,9",brazil
758,2000-08-18 00:00:00,"17,87","9,83",brazil
759,2000-08-21 00:00:00,"17,91","9,83",brazil
760,2000-08-22 00:00:00,"17,94","9,88",brazil
761,2000-08-23 00:00:00,"17,92","9,83",brazil
762,2000-08-24 00:00:00,"18,03","9,91",brazil
763,2000-08-25 00:00:00,"18,08","9,91",brazil
764,2000-08-28 00:00:00,"18,26","9,97",brazil
765,2000-08-29 00:00:00,"18,61","10,18",brazil
766,2000-08-30 00:00:00,"18,62","10,21",brazil
767,2000-08-31 00:00:00,"18,79","10,3",brazil
768,2000-09-01 00:00:00,"18,83","10,32",brazil
769,2000-09-04 00:00:00,"18,75","10,26",brazil
770,2000-09-05 00:00:00,"19,19","10,52",brazil
771,2000-09-06 00:00:00,"19,02","10,45",brazil
772,2000-09-08 00:00:00,"18,96","10,42",brazil
773,2000-09-11 00:00:00,"18,93","10,39",brazil
774,2000-09-12 00:00:00,"18,96","10,36",brazil
775,2000-09-13 00:00:00,19,"10,38",brazil
776,2000-09-14 00:00:00,"18,91","10,29",brazil
777,2000-09-15 00:00:00,"18,87","10,22",brazil
778,2000-09-18 00:00:00,"19,01","10,23",brazil
779,2000-09-19 00:00:00,"18,85","10,17",brazil
780,2000-09-20 00:00:00,"19,07","10,27",brazil
781,2000-09-21 00:00:00,"19,1","10,3",brazil
782,2000-09-22 00:00:00,"19,31","10,46",brazil
783,2000-09-25 00:00:00,"19,13","10,36",brazil
784,2000-09-26 00:00:00,"19,22","10,38",brazil
785,2000-09-27 00:00:00,"19,27","10,41",brazil
786,2000-09-28 00:00:00,"19,34","10,49",brazil
787,2000-09-29 00:00:00,"19,1","10,35",brazil
788,2000-10-02 00:00:00,"19,17","10,35",brazil
789,2000-10-03 00:00:00,"19,12","10,33",brazil
790,2000-10-04 00:00:00,"19,14","10,32",brazil
791,2000-10-05 00:00:00,"19,13","10,35",brazil
792,2000-10-06 00:00:00,"19,15","10,32",brazil
793,2000-10-09 00:00:00,"19,03","10,26",brazil
794,2000-10-10 00:00:00,"19,02","10,25",brazil
795,2000-10-11 00:00:00,"18,95","10,19",brazil
796,2000-10-13 00:00:00,"18,87","10,07",brazil
797,2000-10-16 00:00:00,"18,72","10,02",brazil
798,2000-10-17 00:00:00,"18,83","10,06",brazil
799,2000-10-18 00:00:00,"18,75",10,brazil
800,2000-10-19 00:00:00,"18,91","10,08",brazil
801,2000-10-20 00:00:00,"19,1","10,12",brazil
802,2000-10-23 00:00:00,"19,02","10,03",brazil
803,2000-10-24 00:00:00,"19,13","10,01",brazil
804,2000-10-25 00:00:00,"19,33","10,05",brazil
805,2000-10-26 00:00:00,"19,26","9,94",brazil
806,2000-10-27 00:00:00,"19,13","9,98",brazil
807,2000-10-30 00:00:00,"18,93","9,88",brazil
808,2000-10-31 00:00:00,"19,01",10,brazil
809,2000-11-01 00:00:00,"19,09","9,95",brazil
810,2000-11-03 00:00:00,"19,31","9,94",brazil
811,2000-11-06 00:00:00,"19,56","10,1",brazil
812,2000-11-07 00:00:00,"19,59","10,03",brazil
813,2000-11-08 00:00:00,"19,61","9,97",brazil
814,2000-11-09 00:00:00,"19,42","9,88",brazil
815,2000-11-10 00:00:00,"19,33","9,93",brazil
816,2000-11-13 00:00:00,"19,31","9,89",brazil
817,2000-11-14 00:00:00,"19,52",10,brazil
818,2000-11-16 00:00:00,"19,49","9,99",brazil
819,2000-11-17 00:00:00,"19,9","10,12",brazil
820,2000-11-20 00:00:00,"20,03","10,45",brazil
821,2000-11-21 00:00:00,"19,9","10,37",brazil
822,2000-11-22 00:00:00,"20,03","10,37",brazil
823,2000-11-23 00:00:00,"20,15","10,32",brazil
824,2000-11-24 00:00:00,"20,78","10,61",brazil
825,2000-11-27 00:00:00,"21,18","10,74",brazil
826,2000-11-28 00:00:00,"21,22","10,78",brazil
827,2000-11-29 00:00:00,"21,65","11,07",brazil
828,2000-11-30 00:00:00,"22,05","11,13",brazil
829,2000-12-01 00:00:00,"22,37","11,34",brazil
830,2000-12-04 00:00:00,"22,23","11,23",brazil
831,2000-12-05 00:00:00,"22,04","11,25",brazil
832,2000-12-06 00:00:00,"21,96","11,12",brazil
833,2000-12-07 00:00:00,"22,03","11,15",brazil
834,2000-12-08 00:00:00,"22,01","11,18",brazil
835,2000-12-11 00:00:00,"22,06","11,21",brazil
836,2000-12-12 00:00:00,"22,1","11,22",brazil
837,2000-12-13 00:00:00,"22,07","11,28",brazil
838,2000-12-14 00:00:00,"21,97","11,18",brazil
839,2000-12-15 00:00:00,"21,87","11,13",brazil
840,2000-12-18 00:00:00,"21,99","11,24",brazil
841,2000-12-19 00:00:00,"21,85","11,19",brazil
842,2000-12-20 00:00:00,"21,79","11,12",brazil
843,2000-12-21 00:00:00,"21,88","11,2",brazil
844,2000-12-22 00:00:00,"21,72","11,09",brazil
845,2000-12-26 00:00:00,"21,81","11,12",brazil
846,2000-12-27 00:00:00,"21,72","11,08",brazil
847,2000-12-28 00:00:00,"21,54","11,03",brazil
848,2001-01-02 00:00:00,"21,53","11,09",brazil
849,2001-01-03 00:00:00,"21,36","11,06",brazil
850,2001-01-04 00:00:00,"21,41","11,03",brazil
851,2001-01-05 00:00:00,"21,35","10,92",brazil
852,2001-01-08 00:00:00,"21,39","10,96",brazil
853,2001-01-09 00:00:00,"21,43","11,02",brazil
854,2001-01-10 00:00:00,"21,26","10,93",brazil
855,2001-01-11 00:00:00,"20,75","10,61",brazil
856,2001-01-12 00:00:00,"20,74","10,64",brazil
857,2001-01-15 00:00:00,"20,69","10,62",brazil
858,2001-01-16 00:00:00,"20,71","10,61",brazil
859,2001-01-17 00:00:00,"20,5","10,48",brazil
860,2001-01-18 00:00:00,"20,4","10,43",brazil
861,2001-01-19 00:00:00,"20,36","10,4",brazil
862,2001-01-22 00:00:00,"20,35","10,4",brazil
863,2001-01-23 00:00:00,"19,95","10,18",brazil
864,2001-01-24 00:00:00,"19,95","10,12",brazil
865,2001-01-25 00:00:00,"19,85","10,06",brazil
866,2001-01-26 00:00:00,"19,77","10,01",brazil
867,2001-01-29 00:00:00,"19,59","9,92",brazil
868,2001-01-30 00:00:00,"19,38","9,85",brazil
869,2001-01-31 00:00:00,"19,02","9,64",brazil
870,2001-02-01 00:00:00,"18,8","9,45",brazil
871,2001-02-02 00:00:00,"18,74","9,42",brazil
872,2001-02-05 00:00:00,"18,65","9,31",brazil
873,2001-02-06 00:00:00,"18,49","9,24",brazil
874,2001-02-07 00:00:00,"18,36","9,15",brazil
875,2001-02-08 00:00:00,"18,23","9,15",brazil
876,2001-02-09 00:00:00,"18,02","9,1",brazil
877,2001-02-12 00:00:00,"18,04","9,1",brazil
878,2001-02-13 00:00:00,"18,01","9,06",brazil
879,2001-02-14 00:00:00,"18,05","9,07",brazil
880,2001-02-15 00:00:00,"18,02","9,06",brazil
881,2001-02-16 00:00:00,"17,9","8,97",brazil
882,2001-02-19 00:00:00,"18,29","9,14",brazil
883,2001-02-20 00:00:00,"18,45","9,17",brazil
884,2001-02-21 00:00:00,"18,32","8,95",brazil
885,2001-02-22 00:00:00,"18,21","8,91",brazil
886,2001-02-23 00:00:00,"18,23","8,95",brazil
887,2001-02-28 00:00:00,"17,96","8,78",brazil
888,2001-03-01 00:00:00,"17,73","8,68",brazil
889,2001-03-02 00:00:00,"17,59","8,67",brazil
890,2001-03-05 00:00:00,"17,43","8,62",brazil
891,2001-03-06 00:00:00,"17,47","8,58",brazil
892,2001-03-07 00:00:00,"17,31","8,48",brazil
893,2001-03-08 00:00:00,"17,36","8,46",brazil
894,2001-03-09 00:00:00,"17,54","8,57",brazil
895,2001-03-12 00:00:00,"17,64","8,57",brazil
896,2001-03-13 00:00:00,"17,65","8,56",brazil
897,2001-03-14 00:00:00,"17,45","8,4",brazil
898,2001-03-15 00:00:00,"17,83","8,5",brazil
899,2001-03-16 00:00:00,"17,96","8,44",brazil
900,2001-03-19 00:00:00,"18,03","8,52",brazil
901,2001-03-20 00:00:00,"17,95","8,61",brazil
902,2001-03-21 00:00:00,"17,66","8,32",brazil
903,2001-03-22 00:00:00,"17,66","8,16",brazil
904,2001-03-23 00:00:00,"17,77","8,17",brazil
905,2001-03-26 00:00:00,"17,81","8,34",brazil
906,2001-03-27 00:00:00,"17,84","8,39",brazil
907,2001-03-28 00:00:00,"17,79","8,36",brazil
908,2001-03-29 00:00:00,"17,85","8,29",brazil
909,2001-03-30 00:00:00,"17,9","8,31",brazil
910,2001-04-02 00:00:00,"17,85","8,24",brazil
911,2001-04-03 00:00:00,"17,9","8,22",brazil
912,2001-04-04 00:00:00,"17,97","8,26",brazil
913,2001-04-05 00:00:00,"17,91","8,32",brazil
914,2001-04-06 00:00:00,"17,9","8,26",brazil
915,2001-04-09 00:00:00,"18,01","8,34",brazil
916,2001-04-10 00:00:00,"17,83","8,33",brazil
917,2001-04-11 00:00:00,"17,85","8,28",brazil
918,2001-04-12 00:00:00,"17,89","8,3",brazil
919,2001-04-16 00:00:00,"17,96","8,17",brazil
920,2001-04-17 00:00:00,"18,05","8,21",brazil
921,2001-04-18 00:00:00,"18,03","8,26",brazil
922,2001-04-19 00:00:00,"18,06","8,25",brazil
923,2001-04-20 00:00:00,"18,16",8,brazil
924,2001-04-23 00:00:00,"18,17","8,04",brazil
925,2001-04-24 00:00:00,"18,12",8,brazil
926,2001-04-25 00:00:00,"18,21","7,94",brazil
927,2001-04-26 00:00:00,"18,34","8,18",brazil
928,2001-04-27 00:00:00,"18,01","8,18",brazil
929,2001-04-30 00:00:00,"18,03","8,19",brazil
930,2001-05-02 00:00:00,"18,43","8,23",brazil
931,2001-05-03 00:00:00,"18,43","8,32",brazil
932,2001-05-04 00:00:00,"18,43","8,33",brazil
933,2001-05-07 00:00:00,"18,27","8,24",brazil
934,2001-05-08 00:00:00,"18,56","8,26",brazil
935,2001-05-09 00:00:00,"18,75","8,29",brazil
936,2001-05-10 00:00:00,"18,84","8,34",brazil
937,2001-05-11 00:00:00,"18,97","8,3",brazil
938,2001-05-14 00:00:00,"19,4","8,39",brazil
939,2001-05-15 00:00:00,"19,61","8,39",brazil
940,2001-05-16 00:00:00,20,"8,62",brazil
941,2001-05-17 00:00:00,"19,99","8,67",brazil
942,2001-05-18 00:00:00,"19,97","8,67",brazil
943,2001-05-21 00:00:00,"19,94","8,59",brazil
944,2001-05-22 00:00:00,"19,9","8,57",brazil
945,2001-05-23 00:00:00,"20,47","8,73",brazil
946,2001-05-24 00:00:00,"20,79","8,85",brazil
947,2001-05-25 00:00:00,"20,92","9,02",brazil
948,2001-05-28 00:00:00,"20,56","8,81",brazil
949,2001-05-29 00:00:00,"20,38","8,68",brazil
950,2001-05-30 00:00:00,"20,33","8,66",brazil
951,2001-05-31 00:00:00,"20,75","8,74",brazil
952,2001-06-01 00:00:00,"21,43","9,01",brazil
953,2001-06-04 00:00:00,"20,96","8,8",brazil
954,2001-06-05 00:00:00,"21,52","9,01",brazil
955,2001-06-06 00:00:00,"21,68","9,08",brazil
956,2001-06-07 00:00:00,"21,84","9,23",brazil
957,2001-06-08 00:00:00,"21,94","9,3",brazil
958,2001-06-11 00:00:00,"22,32","9,38",brazil
959,2001-06-12 00:00:00,"22,61","9,4",brazil
960,2001-06-13 00:00:00,"22,96","9,48",brazil
961,2001-06-15 00:00:00,"22,7","9,41",brazil
962,2001-06-18 00:00:00,"22,82","9,29",brazil
963,2001-06-19 00:00:00,"23,26","9,38",brazil
964,2001-06-20 00:00:00,"23,43","9,49",brazil
965,2001-06-21 00:00:00,"22,25","9,34",brazil
966,2001-06-22 00:00:00,"21,35","9,24",brazil
967,2001-06-25 00:00:00,"20,91","9,09",brazil
968,2001-06-26 00:00:00,"21,15","9,09",brazil
969,2001-06-27 00:00:00,"21,68","9,4",brazil
970,2001-06-28 00:00:00,"21,38","9,3",brazil
971,2001-06-29 00:00:00,"22,67","9,82",brazil
