date,max_temp,mean_temp,min_temp
20000426,16.0,12.3,9.4
20000427,13.3,11.4,6.8
20000428,18.7,11.6,10.0
20000429,16.6,13.9,9.1
20000430,16.6,11.6,6.5
20000501,14.6,12.0,7.5
20000502,11.2,11.6,8.6
20000503,12.6,9.7,8.2
20000504,20.5,10.4,8.2
20000505,24.1,14.0,7.4
20000506,23.3,16.4,8.6
20000507,19.4,18.0,12.7
20000508,23.4,15.0,10.5
20000509,17.9,17.8,12.3
20000510,17.8,15.4,13.0
20000511,19.5,14.4,10.9
20000512,24.9,14.0,8.5
20000513,25.3,19.0,13.0
20000514,26.6,18.9,12.5
20000515,22.5,21.0,15.4
20000516,15.9,18.8,15.2
20000517,15.5,13.5,11.1
20000518,14.3,11.4,7.2
20000519,15.8,11.8,9.2
20000520,16.0,10.4,5.1
20000521,18.6,12.2,8.3
20000522,14.3,13.2,7.8
20000523,16.2,13.0,11.6
20000524,16.8,12.9,9.6
20000525,12.8,13.0,9.2
20000526,14.8,11.6,10.4
20000527,15.6,10.9,7.0
20000528,17.4,10.8,5.9
20000529,15.7,11.8,6.2
20000530,19.0,12.5,9.3
20000531,16.8,12.6,6.3
20000601,18.8,14.6,12.3
20000602,22.9,15.8,12.9
20000603,18.1,17.5,12.1
20000604,16.1,14.7,11.3
20000605,18.9,13.4,10.6
20000606,20.6,14.4,9.8
20000607,22.4,14.6,8.7
20000608,17.8,17.4,12.5
20000609,20.3,16.1,14.4
20000610,19.3,14.4,8.6
20000611,25.1,15.3,11.3
20000612,22.6,18.6,12.1
20000613,22.5,18.5,14.4
20000614,20.1,18.8,15.2
20000615,22.3,17.6,15.0
20000616,25.9,18.3,14.3
20000617,30.8,19.5,13.1
20000618,31.4,23.2,15.6
20000619,21.6,25.4,19.4
20000620,19.5,18.5,15.4
20000621,19.0,17.5,15.5
20000622,19.7,16.2,13.4
20000623,16.1,16.2,12.7
20000624,18.0,12.3,8.5
20000625,19.9,14.0,10.1
20000626,21.9,16.2,12.5
20000627,20.9,16.6,11.2
20000628,20.3,17.0,13.2
20000629,20.8,17.4,14.5
20000630,20.9,17.2,13.6
20000701,22.3,17.6,14.4
20000702,23.3,17.6,13.0
20000703,18.3,18.8,14.2
20000704,17.1,16.8,15.4
20000705,22.7,15.4,13.7
20000706,17.9,17.6,12.6
20000707,17.9,15.7,13.5
20000708,19.1,14.7,11.5
20000709,16.1,16.4,13.8
20000710,16.3,14.0,11.8
20000711,18.7,13.0,9.6
20000712,20.9,13.1,7.5
20000713,16.9,17.2,13.6
20000714,18.1,14.9,12.9
20000715,18.2,13.6,9.1
20000716,22.6,14.0,9.8
20000717,24.7,16.2,9.8
20000718,25.2,17.8,10.9
20000719,25.3,19.1,13.0
20000720,25.9,20.1,14.9
20000721,21.6,20.2,14.4
20000722,19.0,17.2,12.9
20000723,17.2,15.9,12.8
20000724,19.0,15.0,12.9
20000725,23.4,15.9,12.8
20000726,25.0,18.6,13.9
20000727,20.9,20.0,15.1
20000728,24.9,17.7,14.5
20000729,24.8,19.2,13.4
20000730,25.3,19.2,13.7
20000731,24.5,20.7,16.1
20000801,23.5,19.6,14.8
20000802,19.7,18.2,13.0
20000803,22.4,17.4,15.0
20000804,24.2,18.5,14.6
20000805,24.7,18.2,12.2
20000806,23.0,20.4,16.0
20000807,22.6,20.2,17.4
20000808,23.9,19.4,16.2
20000809,25.4,19.2,14.5
20000810,24.9,21.0,16.5
20000811,27.4,20.1,15.3
20000812,23.6,20.4,13.4
20000813,23.7,19.4,15.1
20000814,24.4,20.8,17.9
20000815,23.1,19.4,14.3
20000816,23.1,18.9,14.7
20000817,19.9,18.9,14.7
20000818,23.2,16.6,13.2
20000819,21.7,18.7,14.2
20000820,22.2,17.0,12.4
20000821,22.7,16.2,10.3
20000822,23.9,16.6,10.6
20000823,27.0,18.6,13.3
20000824,26.2,19.9,12.8
20000825,19.7,20.4,14.7
20000826,21.8,19.0,18.3
20000827,20.1,17.5,13.2
20000828,21.8,15.8,11.6
20000829,22.2,16.0,10.3
20000830,22.6,17.6,13.0
20000831,18.9,16.6,10.5
20000901,19.9,16.0,13.0
20000902,18.6,15.8,11.7
20000903,20.5,14.0,9.4
20000904,20.4,13.7,6.9
20000905,20.7,15.6,10.9
20000906,20.3,17.4,14.1
20000907,20.2,14.4,8.6
20000908,22.3,17.6,15.0
20000909,25.6,19.0,15.6
20000910,27.5,20.2,14.8
20000911,24.0,21.6,15.6
20000912,21.0,20.0,16.0
20000913,21.6,17.4,13.9
20000914,18.5,17.0,12.4
20000915,18.2,17.2,16.0
20000916,20.6,15.8,13.4
20000917,16.8,16.2,11.7
20000918,15.6,15.2,13.6
20000919,16.9,13.8,11.9
20000920,18.6,13.6,10.4
20000921,21.5,12.9,7.2
20000922,24.8,17.9,14.3
20000923,16.8,19.4,14.1
20000924,18.5,15.2,13.6
20000925,20.7,14.6,10.7
20000926,18.2,16.4,12.1
20000927,18.4,15.0,11.7
20000928,18.9,15.8,13.2
20000929,17.9,15.2,11.5
20000930,18.6,15.1,12.3
20001001,15.3,13.2,7.7
20001002,16.4,12.6,9.9
20001003,16.3,12.4,8.5
20001004,15.7,14.5,12.7
20001005,15.1,13.4,11.1
20001006,13.2,10.2,5.4
20001007,15.6,11.2,9.1
20001008,12.4,12.6,9.5
20001009,13.3,9.0,5.6
20001010,14.3,9.8,6.3
20001011,13.5,10.5,6.7
20001012,16.0,10.8,8.0
20001013,13.9,11.2,6.4
20001014,15.6,11.0,8.2
20001015,13.9,11.7,7.8
20001016,14.9,12.4,10.8
20001017,16.3,10.0,5.1
20001018,15.2,12.8,9.4
20001019,14.1,11.4,7.6
20001020,11.5,10.6,7.0
20001021,14.3,11.0,10.4
20001022,16.0,12.0,9.6
20001023,14.2,12.7,9.4
20001024,15.3,12.0,9.7
20001025,14.5,13.2,11.0
20001026,15.4,10.8,7.1
20001027,16.0,12.4,9.5
20001028,13.4,13.9,11.8
20001029,11.3,10.6,7.8
20001030,13.3,10.0,8.6
20001031,11.6,9.8,6.3
20001101,10.9,9.3,7.0
20001102,11.4,7.2,3.6
20001103,11.4,8.6,5.7
20001104,10.9,7.2,2.9
20001105,11.0,6.7,2.5
20001106,10.7,9.0,7.0
20001107,9.2,9.2,7.7
20001108,10.2,7.8,6.4
20001109,12.1,8.2,6.1
20001110,12.8,7.9,3.7
20001111,11.1,9.0,5.3
20001112,10.8,9.7,8.3
20001113,8.7,6.6,2.4
20001114,10.2,5.0,1.2
20001115,10.4,4.5,-1.2
20001116,9.4,5.7,1.0
20001117,11.9,4.9,0.4
20001118,10.9,7.0,2.2
20001119,7.0,9.0,7.2
20001120,10.1,4.5,2.0
20001121,10.9,7.0,3.8
20001122,8.4,7.4,4.0
20001123,11.0,5.8,3.3
20001124,11.6,6.8,2.7
20001125,10.5,8.3,5.0
20001126,14.0,8.9,7.3
20001127,15.6,8.8,3.7
20001128,14.2,11.5,7.4
20001129,12.2,12.1,10.0
20001130,13.7,9.2,6.3
20001201,12.9,11.3,8.9
20001202,11.3,11.2,9.6
20001203,13.8,7.5,3.7
20001204,13.4,10.2,6.7
20001205,12.7,12.4,11.3
20001206,14.3,11.9,11.1
20001207,12.4,10.7,7.1
20001208,11.5,10.4,8.4
20001209,13.4,9.6,7.6
20001210,14.2,11.2,9.0
20001211,13.7,11.8,9.3
20001212,12.2,13.2,12.7
20001213,9.5,10.8,9.4
20001214,7.1,7.4,5.3
20001215,4.4,4.6,2.2
20001216,6.3,1.6,-1.1
20001217,8.2,3.6,1.0
20001218,10.0,5.6,3.1
20001219,9.8,7.9,5.8
20001220,6.7,8.4,7.0
20001221,5.9,6.4,6.2
20001222,6.6,4.5,3.1
20001223,6.5,4.7,2.8
20001224,4.3,5.2,4.0
20001225,2.5,4.1,3.9
20001226,3.0,1.8,1.0
20001227,2.9,2.2,1.5
20001228,1.2,-0.3,-3.5
20001229,3.1,-2.2,-5.5
20001230,10.1,-1.1,-5.3
20001231,11.1,2.8,-4.6
20010101,10.8,5.3,-0.5
20010102,10.5,9.9,9.0
20010103,9.4,7.0,3.5
20010104,7.6,6.6,3.7
20010105,8.5,7.2,6.7
20010106,7.4,5.8,3.1
20010107,7.8,4.8,2.3
20010108,5.6,4.8,1.7
20010109,6.4,2.8,0.0
20010110,5.5,3.8,1.3
20010111,7.4,4.9,4.3
20010112,7.6,5.8,4.2
20010113,7.5,4.6,1.5
20010114,4.9,4.5,1.5
20010115,3.5,3.6,2.2
20010116,4.8,0.6,-2.2
20010117,3.3,1.0,-2.9
20010118,2.1,0.4,-2.5
20010119,2.4,-0.9,-3.9
20010120,7.9,-0.1,-2.6
20010121,9.9,2.6,-2.6
20010122,12.3,5.9,1.9
20010123,10.0,8.8,5.4
20010124,8.8,8.4,6.8
20010125,8.6,6.8,4.8
20010126,7.2,6.2,3.8
20010127,6.6,4.0,0.9
20010128,4.4,2.8,-1.1
20010129,5.2,2.1,-0.2
20010130,5.6,2.8,0.4
20010131,6.1,4.7,3.8
20010201,8.8,2.5,-1.1
20010202,11.0,4.4,-0.1
20010203,11.0,8.2,5.3
20010204,11.7,7.6,4.2
20010205,12.5,9.4,7.2
20010206,12.2,10.3,8.1
20010207,5.5,10.0,7.9
20010208,7.5,5.5,5.5
20010209,12.1,4.4,1.2
20010210,13.7,6.6,1.2
20010211,11.6,10.0,6.3
20010212,10.6,11.6,11.5
20010213,10.7,6.8,2.9
20010214,9.0,6.0,1.2
20010215,10.1,5.7,2.4
20010216,9.1,5.0,0.0
20010217,8.1,4.6,0.2
20010218,7.6,4.6,1.0
20010219,8.5,3.5,-0.6
20010220,12.1,4.0,-0.5
20010221,10.6,6.8,1.5
20010222,7.4,7.8,4.9
20010223,5.3,6.0,4.7
20010224,5.5,3.4,1.6
20010225,7.5,1.9,-1.7
20010226,6.6,3.8,0.2
20010227,4.7,3.9,1.2
20010228,4.3,3.4,2.2
20010301,3.5,2.6,1.0
20010302,3.8,0.4,-2.6
20010303,5.0,1.6,-0.5
20010304,8.1,2.8,0.7
20010305,13.1,1.9,-4.3
20010306,15.1,6.8,0.6
20010307,10.5,9.8,4.4
20010308,13.3,8.8,7.0
20010309,14.9,9.8,6.3
20010310,13.8,12.1,9.3
20010311,11.4,11.8,9.8
20010312,10.0,7.6,3.9
20010313,11.4,7.4,4.7
20010314,9.8,6.4,1.3
20010315,9.1,7.5,5.2
20010316,4.1,8.0,6.9
20010317,6.5,3.9,3.7
20010318,6.8,4.0,1.6
20010319,4.3,4.2,1.5
20010320,6.8,3.4,2.6
20010321,14.1,4.6,2.3
20010322,10.8,8.8,3.5
20010323,9.6,8.7,6.6
20010324,6.6,8.6,7.5
20010325,7.0,5.8,4.9
20010326,9.3,5.4,3.7
20010327,10.8,6.4,3.5
20010328,11.6,8.8,6.8
20010329,13.1,8.0,4.3
20010330,15.5,8.0,2.8
20010331,15.3,11.4,7.4
20010401,19.5,12.5,9.7
20010402,14.4,13.6,7.8
20010403,11.5,10.3,6.2
20010404,12.2,9.2,6.9
20010405,14.0,8.2,4.3
20010406,12.1,10.7,7.4
20010407,12.7,8.5,4.9
20010408,17.5,8.4,4.2
20010409,12.9,12.0,6.5
20010410,11.7,10.6,8.4
20010411,13.5,9.0,6.2
20010412,10.8,9.9,6.3
20010413,11.3,7.9,5.0
20010414,12.8,7.0,2.8
20010415,9.6,9.6,6.4
20010416,11.2,7.4,5.2
20010417,9.0,6.0,0.9
20010418,10.1,6.2,3.5
20010419,9.1,5.4,0.6
20010420,10.9,5.6,2.2
20010421,11.7,6.8,2.6
20010422,14.0,8.0,4.3
20010423,12.7,10.3,6.6
20010424,12.9,8.8,5.0
20010425,15.2,9.2,5.5
20010426,15.0,10.1,5.0
20010427,14.3,10.7,6.4
20010428,12.5,11.2,8.1
20010429,13.5,9.3,6.1
20010430,10.8,9.6,5.8
20010501,15.0,8.8,6.8
20010502,17.2,10.9,6.8
20010503,13.4,11.8,6.5
20010504,13.4,9.6,5.7
20010505,12.8,8.4,3.5
20010506,15.4,8.4,4.1
20010507,17.3,10.3,5.2
20010508,17.6,11.0,4.8
20010509,23.0,11.5,5.4
20010510,26.1,16.0,9.1
20010511,24.9,19.4,12.8
20010512,24.9,18.0,11.1
20010513,15.1,18.4,11.8
20010514,19.0,13.4,11.6
20010515,15.7,14.5,10.0
20010516,11.3,13.3,10.9
20010517,16.5,9.4,7.4
20010518,16.1,11.8,7.0
20010519,18.2,11.6,7.1
20010520,18.1,14.6,11.0
20010521,19.3,13.2,8.3
20010522,22.6,13.8,8.4
20010523,23.3,15.6,8.7
20010524,20.7,16.9,10.5
20010525,23.2,15.6,10.4
20010526,21.2,17.7,12.2
20010527,24.6,17.6,13.9
20010528,22.5,20.0,15.5
20010529,23.2,16.8,11.2
20010530,19.1,17.4,11.6
20010531,19.1,15.3,11.5
20010601,16.6,14.2,9.2
20010602,16.8,14.6,12.5
20010603,20.3,11.6,6.4
20010604,20.6,14.0,7.6
20010605,19.4,15.0,9.3
20010606,18.0,15.2,11.1
20010607,16.8,13.2,8.3
20010608,17.7,11.9,7.0
20010609,15.1,11.6,5.6
20010610,18.0,12.1,9.1
20010611,18.5,12.0,5.9
20010612,21.6,15.2,11.9
20010613,21.5,16.6,11.7
20010614,20.5,15.8,10.1
20010615,16.5,16.6,12.8
20010616,15.6,14.8,13.2
20010617,17.9,14.0,12.3
20010618,21.8,13.6,9.2
20010619,24.6,16.6,11.5
20010620,21.5,18.2,11.9
20010621,22.4,16.9,12.3
20010622,23.7,16.4,10.5
20010623,27.4,17.4,11.2
20010624,29.1,20.3,13.2
20010625,31.9,22.5,15.9
20010626,25.1,24.6,17.3
20010627,22.7,21.0,16.8
20010628,21.3,18.8,14.8
20010629,23.3,18.8,16.2
20010630,26.2,19.4,15.5
20010701,27.1,19.6,13.0
20010702,29.5,21.6,16.2
20010703,29.2,23.6,17.8
20010704,30.5,24.0,18.9
20010705,26.2,24.8,19.0
20010706,21.5,22.2,18.3
20010707,20.8,19.0,16.5
20010708,21.0,18.6,16.4
20010709,20.2,16.4,11.9
20010710,21.4,17.8,15.4
20010711,21.0,17.4,13.5
20010712,22.2,16.2,11.5
20010713,19.2,17.4,12.6
20010714,19.8,15.4,11.6
20010715,22.3,15.1,10.4
20010716,21.8,16.4,10.5
20010717,20.8,16.7,11.6
20010718,17.5,17.3,13.8
20010719,21.6,15.1,12.7
20010720,22.4,15.8,10.0
20010721,20.5,17.7,13.0
20010722,25.3,17.6,14.6
20010723,23.2,19.2,13.0
20010724,26.3,17.9,12.6
20010725,28.7,20.2,14.2
20010726,29.3,21.2,13.8
20010727,31.6,22.9,16.5
20010728,31.9,24.6,17.5
20010729,28.9,25.5,19.1
20010730,26.6,23.5,18.1
20010731,26.7,21.6,16.6
20010801,21.2,21.8,16.9
20010802,23.9,17.8,14.5
20010803,22.8,19.4,14.9
20010804,23.2,17.1,11.4
20010805,24.7,17.7,12.2
20010806,20.6,20.2,15.7
20010807,21.5,17.3,14.0
20010808,17.5,17.8,14.2
20010809,20.5,14.8,12.0
20010810,21.9,15.0,9.4
20010811,20.1,16.2,10.4
20010812,26.3,17.9,15.7
20010813,27.4,21.6,17.0
20010814,30.1,22.2,17.0
20010815,23.9,24.4,18.7
20010816,23.4,20.4,16.8
20010817,25.4,18.1,12.8
20010818,22.7,20.4,15.5
20010819,22.7,19.4,16.2
20010820,24.2,18.3,13.9
20010821,25.8,18.0,11.7
20010822,24.1,20.5,15.2
20010823,28.4,20.4,16.7
20010824,31.5,23.6,18.9
20010825,20.0,23.4,15.3
20010826,22.0,19.3,18.6
20010827,22.1,17.3,12.6
20010828,23.4,17.2,12.2
20010829,20.0,17.0,10.6
20010830,19.0,17.9,15.8
20010831,20.8,15.1,11.2
20010901,22.2,15.8,10.8
20010902,19.9,18.9,15.6
20010903,17.8,16.4,13.0
20010904,20.2,14.3,10.8
20010905,19.4,14.0,7.8
20010906,20.9,16.2,13.0
20010907,18.3,16.0,11.2
20010908,15.8,16.0,13.8
20010909,17.1,12.3,8.8
20010910,17.9,12.8,8.6
20010911,18.9,14.0,10.0
20010912,16.9,15.2,11.4
20010913,19.0,13.7,10.5
20010914,18.7,15.0,10.9
20010915,17.4,14.8,11.0
20010916,13.6,13.6,9.9
20010917,14.7,11.0,8.5
20010918,14.2,12.9,11.1
20010919,17.9,13.1,12.0
20010920,16.3,14.8,11.8
20010921,18.0,13.2,10.1
20010922,15.7,12.6,7.2
20010923,17.7,12.0,8.4
20010924,17.3,14.2,10.8
20010925,17.4,12.4,7.6
20010926,20.2,13.2,8.9
20010927,23.6,16.6,13.1
20010928,19.2,17.6,11.6
20010929,17.3,17.2,15.2
20010930,19.1,14.6,11.8
20011001,18.6,16.8,14.5
20011002,19.5,15.6,12.5
20011003,19.1,15.5,11.5
20011004,20.0,15.2,11.2
20011005,18.0,16.8,13.7
20011006,15.7,15.8,13.5
20011007,15.4,13.8,11.9
20011008,16.9,13.4,11.5
20011009,16.8,13.8,10.7
20011010,18.2,12.4,8.0
20011011,22.3,15.3,12.4
20011012,23.1,16.6,10.8
20011013,19.4,18.1,13.1
20011014,18.9,16.4,13.4
20011015,16.8,16.8,14.8
20011016,19.6,12.4,8.1
20011017,18.5,15.0,10.3
20011018,17.4,16.3,14.1
20011019,17.2,13.7,10.0
20011020,12.1,15.4,13.6
20011021,16.4,11.7,11.3
20011022,17.6,11.6,6.9
20011023,16.7,12.8,7.9
20011024,16.4,14.0,11.4
20011025,16.4,13.4,10.3
20011026,16.9,15.2,13.9
20011027,15.7,13.6,10.2
20011028,15.2,13.2,10.7
20011029,19.1,11.2,7.2
20011030,13.9,15.3,11.5
20011031,13.8,11.6,9.2
20011101,14.4,9.0,4.3
20011102,13.0,9.2,4.1
20011103,12.3,8.0,3.0
20011104,11.8,8.4,4.5
20011105,14.4,8.2,4.5
20011106,14.1,10.1,5.8
20011107,6.7,11.8,9.6
20011108,6.8,6.6,6.6
20011109,9.4,3.9,1.0
20011110,12.8,4.6,-0.3
20011111,11.3,7.6,2.4
20011112,7.4,9.4,7.4
20011113,8.5,6.5,5.6
20011114,9.1,4.0,-0.4
20011115,11.3,4.8,0.5
20011116,10.1,6.2,1.2
20011117,9.4,9.3,8.5
20011118,9.3,8.4,7.3
20011119,10.4,8.0,6.7
20011120,12.6,7.0,3.6
20011121,11.1,9.2,5.7
20011122,9.2,10.2,9.4
20011123,14.8,4.4,-0.4
20011124,14.3,8.0,1.3
20011125,8.5,11.8,9.2
20011126,10.8,5.0,1.6
20011127,12.1,5.4,0.0
20011128,13.9,7.2,2.3
20011129,14.9,9.0,4.2
20011130,12.2,13.4,11.8
20011201,7.2,11.2,10.1
20011202,10.9,4.4,1.6
20011203,11.3,6.6,2.3
20011204,14.5,8.4,5.4
20011205,8.2,10.2,6.0
20011206,11.0,5.8,3.5
20011207,7.2,7.9,4.8
20011208,7.0,4.3,1.4
20011209,8.4,4.4,1.8
20011210,6.7,5.2,1.9
20011211,7.5,3.8,0.9
20011212,7.1,4.4,1.4
20011213,4.4,5.6,4.0
20011214,5.8,2.2,0.0
20011215,4.9,2.7,-0.4
20011216,5.9,2.4,-0.1
20011217,8.4,3.2,0.5
20011218,6.7,5.2,2.1
20011219,4.9,2.6,-1.5
20011220,8.2,2.9,0.9
20011221,2.8,3.7,-0.8
20011222,5.3,0.4,-1.9
20011223,9.1,0.9,-3.5
20011224,5.7,3.4,-2.4
20011225,6.3,5.1,4.5
20011226,9.4,2.0,-2.2
20011227,8.5,4.2,-1.0
20011228,3.1,7.4,6.2
20011229,4.8,2.1,1.1
20011230,3.9,1.4,-2.0
20011231,3.8,1.0,-1.9
20020101,4.2,-0.8,-5.3
20020102,3.9,0.0,-4.2
20020103,7.0,1.2,-1.6
20020104,8.9,1.8,-3.5
20020105,8.3,2.8,-3.4
20020106,5.9,7.4,6.5
20020107,4.7,5.4,4.9
20020108,5.8,4.2,3.6
20020109,7.9,3.4,0.9
20020110,5.7,4.9,1.9
20020111,9.0,2.8,0.0
20020112,11.1,4.5,0.0
20020113,10.8,7.2,3.3
20020114,9.4,9.8,8.8
20020115,9.3,8.4,7.5
20020116,10.1,4.4,-0.5
20020117,8.9,6.4,2.8
20020118,11.1,4.8,0.6
20020119,12.8,6.4,1.7
20020120,12.6,9.3,5.8
20020121,10.7,11.6,10.6
20020122,12.1,9.3,7.9
20020123,10.6,9.8,7.6
20020124,11.9,9.3,8.0
20020125,12.1,6.4,1.0
20020126,13.9,8.4,4.8
20020127,12.7,10.7,7.5
20020128,14.0,10.6,8.6
20020129,13.3,10.6,7.1
20020130,12.4,11.4,9.6
20020131,13.6,9.1,5.8
20020201,13.5,10.0,6.5
20020202,11.6,12.9,12.3
20020203,12.9,10.4,9.3
20020204,12.8,9.0,5.1
20020205,9.7,10.1,7.4
20020206,12.0,6.9,4.1
20020207,13.2,6.2,0.5
20020208,12.1,8.6,3.9
20020209,12.9,11.1,10.1
20020210,13.8,9.6,6.4
20020211,13.6,10.8,7.8
20020212,10.4,11.8,10.1
20020213,8.9,8.6,6.7
20020214,9.0,6.0,3.2
20020215,10.0,4.2,-0.7
20020216,7.7,5.6,1.1
20020217,9.3,3.4,-0.9
20020218,11.7,4.6,0.0
20020219,10.7,8.4,5.1
20020220,11.3,9.8,8.9
20020221,13.8,6.2,1.2
20020222,7.7,8.2,2.5
20020223,10.5,6.0,4.3
20020224,12.9,5.6,0.7
20020225,12.0,8.4,3.8
20020226,9.6,10.0,8.1
20020227,9.9,5.9,2.2
20020228,7.8,6.7,3.5
20020301,8.8,3.6,-0.7
20020302,10.5,4.2,-0.3
20020303,9.0,6.5,2.5
20020304,11.9,7.6,6.2
20020305,12.2,8.0,4.0
20020306,14.7,8.6,5.1
20020307,14.2,11.8,8.9
20020308,12.0,9.6,5.0
20020309,11.5,7.8,3.5
20020310,13.4,6.8,2.0
20020311,12.5,10.6,7.7
20020312,7.2,8.6,4.8
20020313,6.5,6.0,4.8
20020314,9.8,5.7,4.9
20020315,14.8,6.8,3.7
20020316,14.1,10.4,5.9
20020317,11.8,11.2,8.4
20020318,12.0,9.7,7.6
20020319,13.4,9.4,6.9
20020320,15.9,11.2,8.9
20020321,15.1,13.2,10.5
20020322,12.7,11.4,7.7
20020323,11.9,9.8,6.9
20020324,14.5,7.5,3.1
20020325,12.1,9.0,3.5
20020326,12.0,9.6,7.2
20020327,13.9,7.2,2.4
20020328,16.8,8.6,3.2
20020329,17.4,9.8,2.9
20020330,12.3,10.8,4.3
20020331,15.2,9.4,6.5
20020401,18.9,12.4,9.6
20020402,20.6,13.0,7.1
20020403,19.3,15.2,9.9
20020404,17.1,13.3,7.3
20020405,11.9,11.5,5.9
20020406,12.9,9.5,7.1
20020407,14.1,8.6,4.3
20020408,10.7,9.2,4.4
20020409,12.9,6.9,3.1
20020410,12.9,8.9,4.9
20020411,13.3,8.4,4.0
20020412,11.3,8.4,3.4
20020413,12.1,7.4,3.5
20020414,12.3,6.5,0.9
20020415,15.9,9.4,6.6
20020416,15.9,9.2,2.6
20020417,14.1,10.2,4.4
20020418,14.5,9.5,4.9
20020419,17.8,10.1,5.7
20020420,20.2,10.8,3.9
20020421,20.8,13.4,6.7
20020422,22.6,15.0,9.2
20020423,22.1,15.7,8.8
20020424,17.9,15.8,9.6
20020425,15.0,13.7,9.5
20020426,14.7,11.6,8.2
20020427,15.5,10.2,5.6
20020428,15.3,12.0,8.5
20020429,12.0,10.4,5.5
20020430,15.3,10.1,8.2
20020501,15.5,11.0,6.6
20020502,16.9,10.0,4.5
20020503,13.8,11.2,5.5
20020504,12.2,9.4,4.9
20020505,16.1,8.2,4.1
20020506,16.6,11.4,6.6
20020507,16.7,12.8,9.1
20020508,13.3,12.0,7.2
20020509,16.7,11.2,9.1
20020510,17.5,13.3,9.9
20020511,16.9,14.4,11.4
20020512,14.7,13.1,9.3
20020513,16.8,12.6,10.4
20020514,19.7,13.8,10.7
20020515,25.1,15.1,10.5
20020516,23.5,16.6,8.1
20020517,18.9,18.8,14.2
20020518,19.8,16.0,13.2
20020519,19.0,15.6,11.5
20020520,18.3,15.8,12.7
20020521,18.6,15.6,12.9
20020522,18.3,15.9,13.2
20020523,17.9,15.1,11.9
20020524,16.8,14.4,10.8
20020525,13.5,13.3,9.8
20020526,18.0,11.4,9.2
20020527,16.2,11.8,5.6
20020528,17.6,12.8,9.4
20020529,17.3,13.8,10.0
20020530,19.8,13.6,9.9
20020531,22.8,14.2,8.6
20020601,26.8,16.3,9.8
20020602,17.7,19.4,11.9
20020603,16.6,15.6,13.6
20020604,15.4,13.0,9.4
20020605,17.4,13.4,11.3
20020606,15.5,14.8,12.1
20020607,17.8,14.9,14.3
20020608,15.3,14.0,10.1
20020609,17.2,13.8,12.2
20020610,18.2,13.8,10.5
20020611,17.6,13.8,9.3
20020612,20.7,14.4,11.1
20020613,21.6,15.8,10.8
20020614,21.1,18.0,14.4
20020615,22.1,17.1,13.1
20020616,26.6,18.3,14.5
20020617,22.6,20.6,14.6
20020618,21.5,19.2,15.7
20020619,22.3,16.2,10.9
20020620,21.9,18.2,14.0
20020621,19.5,17.2,12.4
20020622,20.4,16.2,12.8
20020623,22.2,15.7,11.0
20020624,20.0,15.7,9.2
20020625,24.0,14.8,9.7
20020626,18.8,17.2,10.3
20020627,18.5,15.2,11.7
20020628,19.5,13.9,9.3
20020629,20.3,14.0,8.5
